id,id_out,year,count
ATL,BRA,1881,6
ATL,BNA,1881,11
ATL,CHC,1881,3
ATL,CFC,1881,2
ATL,CNR,1881,6
ATL,KEK,1881,4
ATL,HAR,1881,6
ATL,HNA,1881,5
ATL,LGR,1881,3
ATL,NHV,1881,1
ATL,NNA,1881,13
ATL,NYU,1881,4
ATL,PNA,1881,5
ATL,PWS,1881,2
ATL,ATH,1881,1
ATL,PRO,1881,9
ATL,SYR,1881,1
ATL,WOR,1881,1
ATL,WBL,1881,1
DTN,BUF,1881,6
DTN,BLC,1881,1
DTN,ATL,1881,14
DTN,CNA,1881,1
DTN,CHC,1881,3
DTN,CBL,1881,6
DTN,CNR,1881,18
DTN,LGR,1881,2
DTN,MLG,1881,2
DTN,NNA,1881,1
DTN,PNA,1881,2
DTN,ATH,1881,2
DTN,PRO,1881,10
DTN,SNA,1881,2
DTN,SBS,1881,3
DTN,SYR,1881,2
DTN,TRT,1881,7
DTN,WOR,1881,8
DTN,WBL,1881,1
CBL,BUF,1881,5
CBL,BRA,1881,4
CBL,ATL,1881,1
CBL,CHC,1881,9
CBL,CNR,1881,6
CBL,DTN,1881,5
CBL,HAR,1881,1
CBL,HNA,1881,2
CBL,IBL,1881,10
CBL,LGR,1881,1
CBL,MAN,1881,1
CBL,NNA,1881,2
CBL,PNA,1881,6
CBL,PWS,1881,2
CBL,PRO,1881,7
CBL,SNA,1881,4
CBL,SBS,1881,9
CBL,SYR,1881,2
CBL,TRT,1881,5
CBL,TRO,1881,1
CBL,WOR,1881,5
CBL,WNT,1881,1
BUF,BLC,1881,5
BUF,BNA,1881,9
BUF,ATL,1881,17
BUF,CNA,1881,4
BUF,CHC,1881,6
BUF,CFC,1881,2
BUF,CBL,1881,3
BUF,CNR,1881,15
BUF,HNA,1881,1
BUF,MAN,1881,1
BUF,MLG,1881,1
BUF,NYU,1881,1
BUF,PNA,1881,1
BUF,ATH,1881,1
BUF,PRO,1881,2
BUF,SNA,1881,4
BUF,SBS,1881,1
BUF,SYR,1881,4
BUF,TRT,1881,3
BUF,TRO,1881,1
BUF,WOR,1881,1
BUF,OLY,1881,1
PRO,BUF,1881,2
PRO,BLC,1881,6
PRO,ATL,1881,6
PRO,CNA,1881,2
PRO,CHC,1881,5
PRO,CBL,1881,2
PRO,CNR,1881,4
PRO,DTN,1881,1
PRO,KEK,1881,4
PRO,HAR,1881,3
PRO,HNA,1881,1
PRO,NNA,1881,17
PRO,NYU,1881,5
PRO,PWS,1881,1
PRO,SYR,1881,1
PRO,TRO,1881,1
PRO,NAT,1881,1
PRO,WBL,1881,1
WOR,BUF,1881,1
WOR,BLC,1881,2
WOR,ECK,1881,1
WOR,BRA,1881,1
WOR,ATL,1881,5
WOR,CBL,1881,6
WOR,CNR,1881,8
WOR,DTN,1881,4
WOR,HNA,1881,1
WOR,IBL,1881,1
WOR,MLG,1881,1
WOR,NNA,1881,3
WOR,ATH,1881,1
WOR,PRO,1881,7
WOR,SNA,1881,1
WOR,SBS,1881,2
WOR,SYR,1881,8
WOR,TRT,1881,3
WOR,TRO,1881,2
TRT,BRA,1881,7
TRT,CHC,1881,6
TRT,CBL,1881,2
TRT,HAR,1881,6
TRT,HNA,1881,2
TRT,LGR,1881,1
TRT,MLG,1881,1
TRT,NHV,1881,1
TRT,NNA,1881,2
TRT,SYR,1881,1
CHC,CFC,1882,1
