id,id_out,year,count
grcanyon,ANA,2004,1
grossmont,ATL,2004,1
grossmont,COL,2004,2
grvalleyst,SEA,2004,2
guilfordnc,STL,2004,1
hartford,BOS,2004,1
hartford,HOU,2004,1
hawaii,ANA,2004,2
hawaiihilo,NYM,2004,2
houston,ANA,2004,2
houston,ARI,2004,3
houston,CIN,2004,2
houston,HOU,2004,1
iadmacc,MIN,2004,1
iaindia,KCR,2004,1
iaindia,MIL,2004,2
iaindia,SDP,2004,1
iakirkw,MIL,2004,2
iawescc,NYY,2004,2
iawescc,SFG,2004,2
idcosid,HOU,2004,2
idcosid,SFG,2004,2
idnidjc,PIT,2004,1
ilcenjc,PHI,2004,1
ilharpe,DET,2004,2
ilkishw,CLE,2004,2
ilkishw,PHI,2004,1
illakel,CLE,2004,1
illchicago,DET,2004,1
illewis,STL,2004,2
illinois,CLE,2004,2
illinois,FLA,2004,1
illinois,SEA,2004,1
illinoisst,CHW,2004,2
illinoisst,MIL,2004,2
illinoisst,SFG,2004,2
illogan,PIT,2004,2
illogan,WSN,2004,1
ilmorai,SEA,2004,2
ilolney,COL,2004,1
ilssjco,PIT,2004,1
ilssjco,TEX,2004,2
indiana,ARI,2004,1
indianast,NYY,2004,2
indpolis,PHI,2004,2
iowa,STL,2004,2
iowast,BOS,2004,2
iowast,NYM,2004,1
iowast,SEA,2004,2
jacksonvil,TEX,2004,2
jamesmad,ATL,2004,2
jamesmad,KCR,2004,1
jamesmad,LAD,2004,2
jamesmad,TBD,2004,2
jksonvilst,CIN,2004,2
jksonvilst,PHI,2004,2
kentst,PIT,2004,2
kentst,SFG,2004,2
kentucky,ARI,2004,3
kentucky,OAK,2004,2
kentucky,WSN,2004,2
ksbarto,CLE,2004,2
ksbarto,KCR,2004,2
kscowle,CLE,2004,1
kscowle,MIL,2004,1
kscowle,TEX,2004,2
ksftsco,ATL,2004,1
kshutch,ARI,2004,1
kshutch,DET,2004,2
ksjohns,COL,2004,1
kskccco,BAL,2004,1
kspratt,MIN,2004,1
kutztown,PIT,2004,2
kybella,CHC,2004,2
kywkycc,CLE,2004,2
lamar,BOS,2004,1
lamar,SEA,2004,2
lambuthtn,STL,2004,2
lewclarkst,CHW,2004,2
lewclarkst,COL,2004,2
lewclarkst,NYM,2004,2
lewisil,CLE,2004,1
lincolnlandcc,ARI,2004,2
lincolnlandcc,COL,2004,2
lincolnlandcc,SFG,2004,1
lincolnmem,ANA,2004,2
longbeach,BOS,2004,2
longbeach,HOU,2004,2
longbeach,MIL,2004,1
longbeach,NYY,2004,1
longbeach,OAK,2004,1
longbeach,SEA,2004,1
longbeach,WSN,2004,5
longwoodva,SFG,2004,1
loyolamary,TOR,2004,1
lsu,ATL,2004,2
lsu,BAL,2004,3
lsu,CHC,2004,1
lsu,HOU,2004,2
lubbchrist,SDP,2004,2
maine,COL,2004,1
maquins,NYY,2004,2
mariettaoh,MIN,2004,2
maryhrdbay,BAL,2004,2
maryland,PHI,2004,2
mastersca,OAK,2004,2
mcmgccc,CLE,2004,1
mcmgccc,WSN,2004,2
mcneese,ATL,2004,2
mcneese,CLE,2004,1
mdcecil,SFG,2004,2
mdgarre,PIT,2004,2
mdmontg,CIN,2004,2
memphis,CHC,2004,2
memphis,CHW,2004,4
memphis,HOU,2004,2
memphis,OAK,2004,2
meramec,DET,2004,2
meramec,PIT,2004,2
meramec,SDP,2004,2
mercyhurst,CLE,2004,2
miamifl,CIN,2004,2
miamifl,COL,2004,1
miamifl,LAD,2004,1
miamifl,NYM,2004,1
miamifl,PHI,2004,1
miamifl,PIT,2004,1
michigan,CHW,2004,1
michigan,CIN,2004,1
michigan,SEA,2004,2
michigan,STL,2004,1
michiganst,OAK,2004,2
minnesota,ANA,2004,1
minnesota,SEA,2004,1
minnesota,SFG,2004,2
missst,BAL,2004,3
missst,NYM,2004,2
missst,SDP,2004,1
missst,TEX,2004,2
mit,SDP,2004,2
mnmorris,TOR,2004,2
mobileal,MIN,2004,2
mocrowd,MIL,2004,2
mocrowd,SDP,2004,2
mojeffe,CHW,2004,2
momaple,STL,2004,1
monroecc,HOU,2004,2
morehead,CHW,2004,2
morehead,WSN,2004,2
mscopia,DET,2004,1
mseccco,DET,2004,1
mshinds,OAK,2004,2
msholme,HOU,2004,2
msmdcco,BAL,2004,2
msmdcco,CLE,2004,2
msmdcco,NYM,2004,2
msmerid,CLE,2004,2
msmerid,DET,2004,1
msmerid,KCR,2004,1
mtennst,TBD,2004,2
mtvernnaz,SDP,2004,2
murrayst,SFG,2004,2
nalabama,FLA,2004,1
nebraska,ANA,2004,1
nebraska,KCR,2004,1
nevada,BOS,2004,1
nevada,MIL,2004,1
nevada,WSN,2004,1
nflorida,KCR,2004,2
njccmor,ANA,2004,1
njccmor,NYM,2004,1
nmnmjco,ANA,2004,2
nmnmjco,ATL,2004,2
nmnmjco,LAD,2004,1
norfolkst,TOR,2004,1
notredame,HOU,2004,2
notredame,MIL,2004,1
notredame,NYM,2004,2
nwestern,ARI,2004,2
nwestern,NYM,2004,1
nwestern,SDP,2004,1
nymercy,SDP,2004,2
nyonond,BAL,2004,2
nyrockl,ATL,2004,2
ohiost,MIL,2004,2
ohiost,OAK,2004,1
ohiost,SFG,2004,2
okconno,TBD,2004,1
oklahoma,ATL,2004,2
oklahoma,DET,2004,1
oklahoma,SFG,2004,1
oklahoma,WSN,2004,1
oksemin,ANA,2004,1
oksemin,CLE,2004,2
oksemin,KCR,2004,1
oksemin,LAD,2004,2
oksemin,MIN,2004,1
oksemin,SEA,2004,2
okstate,CHW,2004,2
okstate,COL,2004,1
okstate,LAD,2004,2
okstate,TOR,2004,2
olddom,CIN,2004,1
olemiss,KCR,2004,2
olemiss,TEX,2004,3
orbluem,SEA,2004,1
oregonst,CHW,2004,1
ortreas,BAL,2004,2
oxnard,CLE,2004,2
oxnard,PIT,2004,1
oxnard,TOR,2004,2
paalles,BOS,2004,2
paalles,KCR,2004,2
pennst,FLA,2004,2
pennst,SFG,2004,2
pepperdine,ARI,2004,2
pepperdine,MIL,2004,2
pepperdine,NYM,2004,1
pepperdine,PHI,2004,2
pepperdine,STL,2004,2
philly,TOR,2004,2
pittsburgh,TEX,2004,1
princeton,TEX,2004,2
providence,CLE,2004,1
quinnipiac,COL,2004,2
rice,HOU,2004,1
rice,NYY,2004,1
rice,TBD,2004,1
richmond,CIN,2004,1
richmond,TEX,2004,1
rutgers,BAL,2004,1
rutgers,KCR,2004,1
rutgers,TEX,2004,1
salabama,ARI,2004,1
salabama,FLA,2004,1
salabama,STL,2004,1
salabama,TOR,2004,2
samhouston,ARI,2004,2
sandiego,MIL,2004,1
sandiegost,ANA,2004,1
sandiegost,CIN,2004,2
sandiegost,NYM,2004,1
sandiegost,NYY,2004,1
sanfran,BOS,2004,2
sanfran,CIN,2004,1
sanfran,SFG,2004,2
sanfran,TOR,2004,2
santaclara,OAK,2004,1
santaclara,SEA,2004,1
scarolina,HOU,2004,1
scspart,STL,2004,1
scspart,TOR,2004,1
sdcity,CHC,2004,2
sela,HOU,2004,2
semost,SDP,2004,1
setonhall,CHW,2004,2
setonhall,HOU,2004,1
setonhall,STL,2004,2
sfcc,DET,2004,1
sflorida,CHW,2004,1
silledward,BAL,2004,2
sillinois,ARI,2004,1
sillinois,BAL,2004,1
sillinois,LAD,2004,1
sillinois,TOR,2004,2
stanford,ARI,2004,2
stanford,BOS,2004,2
stanford,CHW,2004,1
stanford,CLE,2004,1
stanford,COL,2004,2
stanford,FLA,2004,2
stanford,HOU,2004,1
stanford,NYY,2004,2
stanford,PHI,2004,1
stanford,SFG,2004,2
stetson,BOS,2004,2
stfranny,TBD,2004,2
stjohns,ATL,2004,2
stjohns,NYM,2004,2
stjohns,NYY,2004,2
stjohns,SDP,2004,1
stjohns,SEA,2004,1
stjosephs,SEA,2004,2
stmartinwa,SEA,2004,1
stonybrook,MIN,2004,2
stpeters,MIL,2004,2
stpeters,PIT,2004,2
stthomasfl,TOR,2004,2
swesterntx,BOS,2004,2
swesterntx,NYM,2004,2
swmost,BOS,2004,1
swmost,PHI,2004,1
swmost,WSN,2004,1
swtexas,WSN,2004,2
tampa,TBD,2004,1
tamukvill,MIL,2004,2
temple,DET,2004,1
tennessee,CHC,2004,1
tennessee,CIN,2004,2
tennessee,COL,2004,1
tennessee,DET,2004,1
tennessee,HOU,2004,1
tennessee,TEX,2004,2
texas,ANA,2004,2
texas,BOS,2004,2
texas,CHC,2004,1
texas,MIL,2004,2
texasam,ARI,2004,2
texasam,CHW,2004,2
texasam,FLA,2004,2
texasam,TEX,2004,1
tncleve,CLE,2004,2
tnmotlo,FLA,2004,2
tnmotlo,HOU,2004,2
tnmotlo,NYM,2004,2
toledo,COL,2004,2
toledo,HOU,2004,2
tulane,BOS,2004,2
tulane,CLE,2004,2
txalvin,STL,2004,2
txblinn,CIN,2004,1
txblinn,COL,2004,2
txblinn,FLA,2004,2
txchrist,SEA,2004,2
txgalve,ARI,2004,2
txgalve,BOS,2004,2
txgalve,FLA,2004,1
txgalve,HOU,2004,2
txgrays,NYM,2004,1
txhillj,CHW,2004,2
txhillj,HOU,2004,1
txhillj,NYY,2004,2
txhowar,CIN,2004,2
txleejc,ATL,2004,1
txnavar,COL,2004,1
txnetex,CIN,2004,1
txpanol,SDP,2004,2
txparis,BOS,2004,1
txsjjcn,HOU,2004,4
txsjjcn,MIN,2004,2
txsjjcn,PIT,2004,2
txtech,ATL,2004,2
txtech,CLE,2004,1
txtexar,CIN,2004,2
txtexar,TEX,2004,1
txverno,CHC,2004,1
txverno,TBD,2004,1
uab,OAK,2004,2
ucla,ANA,2004,1
ucla,BOS,2004,1
ucla,COL,2004,1
ucla,FLA,2004,1
ucla,LAD,2004,1
ucla,NYM,2004,3
ucla,OAK,2004,2
ucla,PHI,2004,1
uconn,LAD,2004,1
uconn,PHI,2004,2
ucriver,ANA,2004,2
ucsb,OAK,2004,4
ucsb,TEX,2004,1
ulala,CHC,2004,1
ulala,COL,2004,2
ulamo,MIL,2004,2
umass,SEA,2004,2
unc,BAL,2004,2
unc,SDP,2004,2
unc,TEX,2004,2
unc,TOR,2004,1
uncashe,NYM,2004,1
uncashe,PIT,2004,1
unlv,CLE,2004,1
unlv,NYY,2004,2
upenn,ATL,2004,1
upenn,PHI,2004,1
usc,ARI,2004,2
usc,DET,2004,1
usc,HOU,2004,1
usc,MIL,2004,2
usc,MIN,2004,1
usc,OAK,2004,1
usc,SDP,2004,1
usc,SEA,2004,1
usc,STL,2004,2
utarl,ANA,2004,2
utslxxo,DET,2004,1
vandy,ANA,2004,1
vandy,ARI,2004,1
vandy,CHC,2004,2
vcu,CHC,2004,1
vcu,DET,2004,1
virginia,COL,2004,2
virginia,MIN,2004,2
virginia,NYM,2004,1
virginia,SDP,2004,1
viterbowi,OAK,2004,1
wabelle,SFG,2004,1
wacentr,STL,2004,2
wagreen,CLE,2004,2
wake,COL,2004,2
wake,KCR,2004,2
wake,SEA,2004,2
wake,TOR,2004,2
washington,CIN,2004,2
washington,MIL,2004,1
washington,SFG,2004,1
washst,ANA,2004,2
washst,NYY,2004,1
washst,OAK,2004,1
washst,SEA,2004,1
washst,TBD,2004,2
wcarolina,ATL,2004,1
wchester,STL,2004,1
wichitast,ARI,2004,1
wichitast,BOS,2004,1
wichitast,CLE,2004,1
wichitast,DET,2004,2
wichitast,LAD,2004,2
wichitast,NYM,2004,2
wichitast,TOR,2004,2
wilkespa,ATL,2004,2
willmary,CHC,2004,1
willmary,WSN,2004,1
wioshkosh,ANA,2004,2
wisconsin,LAD,2004,2
wisconsin,NYY,2004,2
wiwhitewtr,CLE,2004,2
wmichigan,CIN,2004,1
wrightst,DET,2004,1
wrightst,KCR,2004,2
wvirginia,STL,2004,2
wyoming,WSN,2004,2
youngst,SFG,2004,2
alabama,ARI,2005,2
alabama,COL,2005,1
alabama,NYY,2005,1
alcalho,NYY,2005,1
alchatt,ATL,2005,4
aljeffd,CIN,2005,2
alverniapa,BOS,2005,2
arizona,CHW,2005,1
arizona,PHI,2005,1
arizona,SFG,2005,1
arizonast,CIN,2005,1
arizonast,COL,2005,2
arizonast,FLA,2005,1
arizonast,SEA,2005,1
arizonast,SFG,2005,1
arizonast,TBD,2005,2
arkansas,TOR,2005,1
arkansasst,TOR,2005,2
auburn,ANA,2005,2
auburn,BOS,2005,1
auburn,CHW,2005,1
auburn,CIN,2005,2
auburn,NYY,2005,3
auburn,PIT,2005,1
auburn,SDP,2005,1
auburn,TOR,2005,1
austinpeay,DET,2005,2
austinpeay,SEA,2005,2
azcentr,ARI,2005,1
azcentr,HOU,2005,2
azcentr,OAK,2005,2
azmescc,DET,2005,1
azmescc,TOR,2005,1
azphoen,ANA,2005,2
azpimcc,OAK,2005,1
azsouth,PIT,2005,1
azweste,ANA,2005,1
azyavap,BOS,2005,2
azyavap,CLE,2005,2
ballst,BAL,2005,1
ballst,COL,2005,1
ballst,PIT,2005,2
baylor,BOS,2005,1
baylor,COL,2005,2
baylor,PIT,2005,2
biolaca,ARI,2005,2
biolaca,PHI,2005,2
bradley,TEX,2005,2
butler,OAK,2005,1
byu,CLE,2005,2
caameri,TBD,2005,1
cabakjc,ANA,2005,2
cabutte,MIN,2005,2
cacanad,SFG,2005,1
cacerri,TEX,2005,1
cachabo,KCR,2005,2
cacitru,SEA,2005,1
cacitru,SFG,2005,2
cacontr,SEA,2005,2
cacosum,CHW,2005,1
cacsmat,TEX,2005,2
cacypre,BAL,2005,1
cacypre,COL,2005,1
cacypre,HOU,2005,1
cacypre,OAK,2005,1
cacypre,SDP,2005,2
cacypre,TEX,2005,1
cadiabl,MIL,2005,2
caelcam,KCR,2005,3
cafrecc,KCR,2005,2
cafrecc,TOR,2005,2
cafulle,NYM,2005,2
caglend,PIT,2005,1
caglend,TEX,2005,1
caharbo,HOU,2005,2
caharbo,TOR,2005,2
calaney,SDP,2005,1
california,ARI,2005,1
california,CHW,2005,1
california,LAD,2005,1
california,SDP,2005,2
california,SFG,2005,2
california,TEX,2005,2
california,WAS,2005,2
california,WSN,2005,2
calobcc,FLA,2005,1
calpoly,SFG,2005,2
calstfull,BOS,2005,1
calstfull,CHW,2005,1
calstfull,HOU,2005,1
calstfull,KCR,2005,1
calstfull,OAK,2005,3
calstfull,SDP,2005,1
calstfull,TEX,2005,1
calstfull,TOR,2005,1
calstfull,WAS,2005,2
calstfull,WSN,2005,2
calstla,BAL,2005,1
calstla,HOU,2005,2
calstnorth,ANA,2005,1
calstnorth,TEX,2005,2
camerce,COL,2005,2
camissi,TEX,2005,1
camoorp,STL,2005,2
camsajc,BOS,2005,1
camsajc,NYM,2005,1
caorang,KCR,2005,1
capasad,WAS,2005,2
capasad,WSN,2005,2
capierc,CLE,2005,1
carivcc,CHW,2005,2
carivcc,SEA,2005,1
casacra,ATL,2005,2
casacra,NYY,2005,2
casacra,SDP,2005,2
casacra,TEX,2005,2
casacra,WAS,2005,2
casacra,WSN,2005,2
casaddl,MIN,2005,1
casajco,NYM,2005,2
casajco,PIT,2005,1
casajco,TEX,2005,2
casbvjc,MIN,2005,1
casdmjc,PHI,2005,2
casequo,ATL,2005,1
casjcco,LAD,2005,2
casjdjc,ATL,2005,2
casjdjc,MIN,2005,1
casjdjc,SEA,2005,2
casjdjc,TOR,2005,1
casrjco,HOU,2005,1
casrjco,TBD,2005,1
catafjc,CIN,2005,2
catafjc,COL,2005,2
caventu,SDP,2005,1
caventu,SFG,2005,2
cconnst,MIL,2005,2
ccri,PHI,2005,2
centenary,BAL,2005,2
cflorida,DET,2005,2
charlotte,BAL,2005,2
cincy,BOS,2005,1
citadel,ANA,2005,1
citadel,OAK,2005,2
clemson,COL,2005,1
clemson,MIN,2005,1
clemson,NYM,2005,2
clemson,SDP,2005,1
clemson,WAS,2005,2
clemson,WSN,2005,2
cmichigan,TBD,2005,2
colamar,CHW,2005,2
colamar,TEX,2005,2
concrdiatx,SDP,2005,2
cotrini,STL,2005,1
creighton,STL,2005,1
ctconap,DET,2005,1
ctconap,TOR,2005,3
ctnorwa,BAL,2005,2
dartmouth,BOS,2005,2
dartmouth,CHC,2005,2
dedelaw,PIT,2005,2
delaware,TEX,2005,1
deltast,BAL,2005,1
deltast,TEX,2005,2
duke,ARI,2005,1
duke,MIL,2005,2
duke,TOR,2005,2
duquesne,TBD,2005,2
ecarolina,ARI,2005,1
eckerd,FLA,2005,2
evansville,BAL,2005,1
ferrumva,PHI,2005,2
flatlantic,BAL,2005,1
flatlantic,OAK,2005,2
flatlantic,STL,2005,2
flbreva,COL,2005,2
flbreva,OAK,2005,2
flchipo,PIT,2005,1
flediso,SEA,2005,2
flgccco,TBD,2005,2
flgccco,TOR,2005,1
flindia,CIN,2005,1
flindia,HOU,2005,1
flindia,KCR,2005,1
flindia,SDP,2005,1
flinternat,FLA,2005,1
flinternat,PIT,2005,1
flmanat,MIN,2005,2
flmanat,TBD,2005,4
flmdkjc,HOU,2005,1
flmdkjc,OAK,2005,2
flmdkjc,SEA,2005,1
flmdwjc,DET,2005,1
flmdwjc,PHI,2005,1
flmdwjc,SFG,2005,1
flmdwjc,TBD,2005,1
flmdwjc,TEX,2005,1
flnfcco,PHI,2005,2
flnwfsc,DET,2005,2
flnwfsc,PHI,2005,1
florida,COL,2005,1
florida,OAK,2005,1
florida,PIT,2005,2
florida,STL,2005,1
florida,WAS,2005,1
florida,WSN,2005,1
floridaam,SFG,2005,1
floridast,ARI,2005,2
floridast,CIN,2005,2
floridast,KCR,2005,1
floridast,LAD,2005,1
floridast,NYM,2005,1
floridast,NYY,2005,2
floridast,TBD,2005,2
floridast,TEX,2005,2
floridast,TOR,2005,1
flpasco,ANA,2005,2
flsanta,TEX,2005,1
flsouthern,SFG,2005,3
flstpet,COL,2005,1
flstpet,PIT,2005,1
fltalla,CIN,2005,1
fltalla,NYM,2005,2
fltech,BOS,2005,2
fresnost,LAD,2005,2
gagpjco,TBD,2005,1
gamiddl,CHW,2005,1
gatech,BOS,2005,2
gatech,CHC,2005,2
gatech,DET,2005,2
gatech,NYY,2005,2
gatech,OAK,2005,1
gatech,PHI,2005,1
gatech,TEX,2005,1
gatech,WAS,2005,1
gatech,WSN,2005,1
georgemas,CHW,2005,1
georgemas,KCR,2005,2
georgiasou,COL,2005,1
gonzaga,MIN,2005,1
grambling,NYM,2005,1
grossmont,ATL,2005,1
grossmont,COL,2005,2
grossmont,NYM,2005,1
grossmont,OAK,2005,2
grossmont,TBD,2005,1
grvalleyst,SEA,2005,2
guilfordnc,NYY,2005,1
hartford,HOU,2005,1
houston,ARI,2005,1
houston,CIN,2005,4
iadmacc,TOR,2005,1
iaindia,BOS,2005,1
iaindia,CLE,2005,1
iaindia,KCR,2005,1
iakirkw,MIL,2005,2
iawescc,ANA,2005,2
iawescc,PHI,2005,2
iawescc,SFG,2005,2
idcosid,HOU,2005,2
idcosid,SFG,2005,2
idnidjc,PIT,2005,1
ilcenjc,PHI,2005,1
ilharpe,SFG,2005,2
ilkishw,MIL,2005,2
ilkishw,SFG,2005,1
illchicago,DET,2005,1
illewis,STL,2005,2
illinois,NYY,2005,2
illinois,SEA,2005,1
illinois,STL,2005,2
illinoisst,ARI,2005,2
illinoisst,ATL,2005,2
illinoisst,CHW,2005,2
illinoisst,DET,2005,2
illinoisst,SFG,2005,4
illogan,WAS,2005,1
illogan,WSN,2005,1
ilmorai,SEA,2005,2
ilolney,COL,2005,1
ilssjco,PIT,2005,1
ilssjco,TEX,2005,2
indianast,NYY,2005,2
indpolis,FLA,2005,2
iowa,STL,2005,2
iowast,BOS,2005,2
jacksonvil,TEX,2005,2
jamesmad,TBD,2005,2
jksonvilst,FLA,2005,2
kansas,PIT,2005,2
kentst,CHW,2005,2
kentucky,ARI,2005,3
kentucky,OAK,2005,2
kentucky,TOR,2005,2
ksbarto,CHW,2005,2
ksbarto,KCR,2005,2
kscowle,CLE,2005,1
kscowle,MIL,2005,1
kscowle,WAS,2005,3
kscowle,WSN,2005,3
ksftsco,ATL,2005,1
kshutch,COL,2005,1
kshutch,DET,2005,2
kspratt,MIN,2005,1
kutztown,PIT,2005,2
kybella,CHC,2005,2
kywkycc,PIT,2005,2
lacollege,HOU,2005,1
lamar,BOS,2005,1
lamar,COL,2005,2
lamar,SDP,2005,2
lambuthtn,STL,2005,2
lewclarkst,BAL,2005,2
lewclarkst,DET,2005,2
lewisil,PIT,2005,1
lincolnlandcc,SFG,2005,3
lincolnmem,ANA,2005,2
longbeach,BOS,2005,2
longbeach,CLE,2005,1
longbeach,FLA,2005,2
longbeach,HOU,2005,2
longbeach,NYY,2005,1
longbeach,OAK,2005,1
longbeach,SEA,2005,1
longbeach,WAS,2005,1
longbeach,WSN,2005,1
longwoodva,PHI,2005,1
longwoodva,SFG,2005,1
loyolamary,BAL,2005,1
loyolamary,STL,2005,1
lsu,ANA,2005,2
lsu,CHC,2005,3
lsu,FLA,2005,2
lsu,HOU,2005,2
lsu,NYY,2005,1
lsu,TOR,2005,1
lsu,WAS,2005,1
lsu,WSN,2005,1
maine,SDP,2005,1
maquins,NYY,2005,2
mariettaoh,MIN,2005,2
maryhrdbay,ARI,2005,2
maryhrdbay,NYY,2005,2
maryland,CIN,2005,2
maryland,LAD,2005,2
mastersca,PIT,2005,2
mcmgccc,CHC,2005,1
mcmgccc,NYY,2005,1
mcmgccc,PIT,2005,1
mcneese,ATL,2005,2
mcneese,CLE,2005,1
mdcecil,NYY,2005,2
mdgarre,PIT,2005,2
mdmontg,NYM,2005,2
memphis,BOS,2005,2
memphis,CHC,2005,2
memphis,CHW,2005,2
memphis,HOU,2005,2
miamifl,BOS,2005,1
miamifl,CIN,2005,2
miamifl,CLE,2005,1
miamifl,HOU,2005,1
miamifl,NYM,2005,3
miamifl,PHI,2005,1
miamifl,PIT,2005,1
miamifl,TBD,2005,1
miamioh,CLE,2005,2
michigan,CHC,2005,2
michigan,SEA,2005,2
michigan,SFG,2005,1
michiganst,STL,2005,2
minnesota,ANA,2005,1
minnesota,ATL,2005,2
minnesota,SEA,2005,1
minnesota,SFG,2005,2
missouri,TOR,2005,2
missst,ARI,2005,2
missst,ATL,2005,2
missst,BAL,2005,3
missst,BOS,2005,2
missst,DET,2005,2
missst,PIT,2005,2
mnmorris,ARI,2005,2
mobileal,MIN,2005,2
mojeffe,CHW,2005,2
momaple,STL,2005,1
monroecc,NYY,2005,2
monroecc,SDP,2005,2
morehead,WAS,2005,2
morehead,WSN,2005,2
mscopia,DET,2005,1
mseccco,DET,2005,1
mshinds,BOS,2005,2
msholme,HOU,2005,2
msmdcco,CLE,2005,2
msmdcco,COL,2005,2
msmdcco,NYM,2005,2
msmerid,CLE,2005,2
msmerid,DET,2005,1
msmerid,KCR,2005,1
mtennst,TBD,2005,2
murrayst,SFG,2005,2
nalabama,FLA,2005,1
nclouis,TEX,2005,2
ncpitcc,OAK,2005,1
ncstate,ATL,2005,2
nebraska,ANA,2005,1
nebraska,BOS,2005,1
nebraska,KCR,2005,1
nevada,ANA,2005,1
nevada,MIL,2005,1
nevada,TBD,2005,1
nevada,TOR,2005,1
nevada,WAS,2005,3
nevada,WSN,2005,3
nflorida,KCR,2005,2
njccmor,KCR,2005,1
nmexico,HOU,2005,2
nmnmjco,ANA,2005,2
nmnmjco,ARI,2005,2
nmnmjco,NYY,2005,1
notredame,ARI,2005,1
notredame,HOU,2005,2
notredame,NYM,2005,2
nwestern,ARI,2005,2
nwestern,SDP,2005,1
nyonond,BAL,2005,2
ohiost,OAK,2005,1
ohsincl,DET,2005,2
ohvalley,ARI,2005,2
okconno,TBD,2005,1
oklahoma,ARI,2005,2
oklahoma,CIN,2005,2
oksemin,ARI,2005,1
oksemin,LAD,2005,2
oksemin,MIN,2005,1
oksemin,SEA,2005,2
okstate,CHC,2005,1
okstate,CHW,2005,2
okstate,MIN,2005,2
olddom,DET,2005,2
olemiss,TEX,2005,1
oregonst,CHW,2005,1
ortreas,BAL,2005,2
oxnard,PIT,2005,1
oxnard,SDP,2005,1
oxnard,TBD,2005,1
oxnard,TOR,2005,2
pacific,LAD,2005,2
pennst,FLA,2005,2
pepperdine,ANA,2005,1
pepperdine,CHC,2005,2
pepperdine,CIN,2005,1
pepperdine,MIL,2005,2
pepperdine,OAK,2005,2
pepperdine,PHI,2005,2
princeton,TEX,2005,2
providence,ANA,2005,1
providence,BAL,2005,1
purdue,MIN,2005,2
radford,COL,2005,2
rice,ARI,2005,1
rice,BAL,2005,2
rice,BOS,2005,1
rice,COL,2005,2
rice,HOU,2005,1
rice,LAD,2005,1
rice,NYY,2005,1
richmond,ATL,2005,1
richmond,CIN,2005,1
richmond,SDP,2005,2
rutgers,KCR,2005,1
rutgers,SDP,2005,1
rutgers,WAS,2005,2
rutgers,WSN,2005,2
salabama,ARI,2005,1
salabama,FLA,2005,1
salabama,NYM,2005,1
sandiego,MIL,2005,1
sandiego,NYY,2005,1
sandiegost,ANA,2005,1
sandiegost,CIN,2005,2
sandiegost,LAD,2005,1
sandiegost,NYM,2005,2
sandiegost,TBD,2005,1
sanfran,OAK,2005,1
sanfran,SFG,2005,2
sanfran,TOR,2005,2
santaclara,OAK,2005,1
santaclara,SEA,2005,1
santaclara,SFG,2005,1
scarolina,HOU,2005,1
scspart,STL,2005,1
scspart,TOR,2005,1
sdcity,CHC,2005,2
setonhall,DET,2005,2
setonhall,HOU,2005,1
setonhall,STL,2005,2
sflorida,CHW,2005,1
sflorida,MIN,2005,1
silledward,BAL,2005,2
sillinois,ANA,2005,1
sillinois,CHC,2005,1
sillinois,TOR,2005,2
southernu,MIL,2005,1
stanford,ARI,2005,2
stanford,BOS,2005,1
stanford,CHC,2005,1
stanford,CHW,2005,1
stanford,CLE,2005,2
stanford,HOU,2005,1
stanford,NYY,2005,2
stanford,PIT,2005,1
stanford,SFG,2005,1
stanford,STL,2005,1
stanford,WAS,2005,1
stanford,WSN,2005,1
stetson,BOS,2005,2
stfranny,BOS,2005,2
stfranny,WAS,2005,2
stfranny,WSN,2005,2
stjohns,BOS,2005,2
stjohns,CIN,2005,1
stjohns,HOU,2005,2
stjohns,WAS,2005,2
stjohns,WSN,2005,2
stjosephs,SEA,2005,2
stmarysca,KCR,2005,1
stonybrook,MIN,2005,2
stpeters,ATL,2005,2
stpeters,MIL,2005,2
stthomasfl,TOR,2005,2
sutah,KCR,2005,2
swesterntx,BOS,2005,4
swesterntx,NYY,2005,2
swesterntx,WAS,2005,2
swesterntx,WSN,2005,2
swmost,BOS,2005,1
swmost,PHI,2005,1
swmost,WAS,2005,1
swmost,WSN,2005,1
tampa,NYY,2005,1
tamukvill,MIL,2005,2
temple,DET,2005,1
tennessee,CIN,2005,2
tennessee,COL,2005,1
tennessee,HOU,2005,1
tennessee,NYM,2005,1
tennessee,TEX,2005,2
texas,COL,2005,1
texas,OAK,2005,2
texasam,FLA,2005,2
texasam,LAD,2005,2
texasam,MIN,2005,1
texasam,TBD,2005,2
texasam,TEX,2005,1
tncleve,CLE,2005,2
tnmotlo,CIN,2005,2
trinityct,KCR,2005,2
tulane,CHC,2005,2
tulane,DET,2005,1
txalvin,SDP,2005,4
txblinn,CHC,2005,2
txblinn,HOU,2005,2
txblinn,SEA,2005,1
txchrist,SEA,2005,2
txgalve,ATL,2005,1
txgalve,BOS,2005,2
txgalve,FLA,2005,1
txgalve,HOU,2005,2
txgrays,NYM,2005,1
txhillj,ARI,2005,2
txhillj,CLE,2005,2
txhillj,LAD,2005,1
txhillj,MIL,2005,2
txhillj,PIT,2005,1
txhowar,CIN,2005,2
txleejc,SDP,2005,1
txmclen,NYY,2005,2
txnavar,CIN,2005,2
txnavar,COL,2005,1
txnetex,CIN,2005,1
txpanol,SDP,2005,2
txsjjcn,FLA,2005,1
txsjjcn,HOU,2005,4
